,Usuario,rating,id_food,nutriscore_grade
6098,3,4,2796,a
6099,3,3,27642,c
6100,3,2,16209,e
6101,3,4,11876,a
6102,3,2,31899,d
6103,3,4,26162,b
6104,3,4,3764,a
6105,3,4,36966,b
6106,3,4,5224,b
6107,3,2,31072,e
6108,3,3,51433,c
6109,3,4,35022,a
6110,3,3,40725,c
6111,3,4,1038,b
6112,3,3,49856,c
6113,3,2,44920,d
6114,3,2,49679,d
6115,3,4,36389,a
6116,3,2,47640,e
6117,3,4,11246,a
6118,3,4,50722,b
6119,3,2,39957,d
6120,3,4,28387,a
6121,3,3,23438,c
6122,3,2,27982,e
6123,3,2,43912,d
6124,3,2,29395,d
6125,3,4,49323,b
6126,3,2,42941,e
6127,3,2,3876,d
6128,3,2,37612,d
6129,3,2,29010,d
6130,3,4,4408,b
6131,3,2,28487,d
6132,3,2,18558,d
6133,3,3,5666,c
6134,3,4,21857,a
6135,3,4,42012,a
6136,3,3,48035,c
6137,3,2,19939,d
6138,3,4,48846,a
6139,3,3,28877,c
6140,3,3,22528,c
6141,3,3,33241,c
6142,3,2,51026,d
6143,3,3,46543,c
6144,3,4,32878,b
6145,3,2,49556,e
6146,3,3,48178,c
6147,3,4,43292,b
6148,3,2,42269,d
6149,3,4,27374,a
6150,3,4,204,a
6151,3,2,2938,d
6152,3,2,605,d
6153,3,4,49121,b
6154,3,2,6176,d
6155,3,4,51216,b
6156,3,2,31623,d
6157,3,2,50569,d
6158,3,2,4455,d
6159,3,2,41756,d
6160,3,4,44795,a
6161,3,2,35477,e
6162,3,4,32428,a
6163,3,2,29379,d
6164,3,4,31917,a
6165,3,4,44883,b
6166,3,4,36455,b
6167,3,4,26414,a
6168,3,3,49979,c
6169,3,3,49147,c
6170,3,4,16056,a
6171,3,3,26765,c
6172,3,3,16342,c
6173,3,4,15467,a
6174,3,4,23613,b
6175,3,2,5225,d
6176,3,4,43312,a
6177,3,4,22794,a
6178,3,4,46590,b
6179,3,4,49877,a
6180,3,2,47589,d
6181,3,3,25974,c
6182,3,3,33902,c
6183,3,2,4153,d
6184,3,3,31051,c
6185,3,2,14170,d
6186,3,3,46908,c
6187,3,2,38357,e
6188,3,4,27681,a
6189,3,3,18643,c
6190,3,4,48079,b
6191,3,4,27616,b
6192,3,3,37673,c
6193,3,3,45603,c
6194,3,4,2514,a
6195,3,2,39817,d
6196,3,4,3801,b
6197,3,3,34353,c
6198,3,2,2315,d
6199,3,4,31297,a
6200,3,3,44993,c
6201,3,4,28617,a
6202,3,4,47143,a
6203,3,4,33757,a
6204,3,4,7987,a
6205,3,2,40400,d
6206,3,2,5381,d
6207,3,2,16409,d
6208,3,4,51392,a
6209,3,3,43201,c
6210,3,4,45477,b
6211,3,4,21726,b
6212,3,3,39479,c
6213,3,3,22363,c
6214,3,2,33340,e
6215,3,2,32002,d
6216,3,4,40218,b
6217,3,3,14814,c
6218,3,4,33793,b
6219,3,4,46602,a
6220,3,4,34969,b
6221,3,4,27263,b
6222,3,3,29530,c
6223,3,2,17740,d
6224,3,3,45103,c
6225,3,4,22763,a
6226,3,4,46235,a
6227,3,2,16825,d
6228,3,3,27017,c
6229,3,3,33951,c
6230,3,3,17569,c
6231,3,2,23742,d
6232,3,3,11572,c
6233,3,3,31829,c
6234,3,3,22169,c
6235,3,3,15344,c
6236,3,4,44797,b
6237,3,4,5469,a
6238,3,2,51414,e
6239,3,4,15464,a
6240,3,3,17387,c
6241,3,3,39991,c
6242,3,4,34450,a
6243,3,3,26190,c
6244,3,4,37135,a
6245,3,2,4079,e
6246,3,2,44875,e
6247,3,4,33853,a
6248,3,2,41026,e
6249,3,2,36943,d
6250,3,3,16347,c
6251,3,2,40596,e
6252,3,4,35909,a
6253,3,3,22898,c
6254,3,2,49181,d
6255,3,3,37682,c
6256,3,4,26140,a
6257,3,2,36084,e
6258,3,4,48670,a
6259,3,4,6843,b
6260,3,4,30444,a
6261,3,2,33171,d
6262,3,2,37658,d
6263,3,3,9424,c
6264,3,3,1730,c
6265,3,2,32037,d
6266,3,2,35207,e
6267,3,2,50328,d
6268,3,2,141,d
6269,3,4,51251,b
6270,3,4,22749,a
6271,3,3,48586,c
6272,3,4,45485,a
6273,3,3,21292,c
6274,3,4,23857,b
6275,3,3,46191,c
6276,3,4,37656,a
6277,3,3,52505,c
6278,3,4,28519,b
6279,3,2,49678,d
6280,3,4,34008,a
6281,3,4,46215,a
6282,3,3,24240,c
6283,3,2,46167,d
6284,3,2,483,e
6285,3,2,18137,d
6286,3,4,16822,b
6287,3,4,22308,b
6288,3,2,2979,e
6289,3,4,11913,b
6290,3,2,47664,d
6291,3,2,49878,d
6292,3,4,47110,b
6293,3,3,51899,c
6294,3,3,31124,c
6295,3,2,27625,d
6296,3,4,22889,a
6297,3,2,49234,d
6298,3,2,49002,d
6299,3,2,26747,e
6300,3,4,28973,a
6301,3,3,6897,c
6302,3,2,37739,d
6303,3,2,28409,d
6304,3,2,16315,e
6305,3,3,5042,c
6306,3,3,13841,c
6307,3,2,50884,d
6308,3,3,49486,c
6309,3,3,39097,c
6310,3,2,45772,e
6311,3,2,2898,d
6312,3,4,2045,a
6313,3,2,15646,e
6314,3,2,47411,e
6315,3,3,19259,c
6316,3,2,15980,d
6317,3,2,21070,d
6318,3,3,16070,c
6319,3,2,45569,e
6320,3,3,47832,c
6321,3,2,3825,d
6322,3,4,42929,a
6323,3,3,52144,c
6324,3,4,3768,a
6325,3,2,42041,d
6326,3,2,23444,d
6327,3,3,2616,c
6328,3,4,11351,b
6329,3,3,33707,c
6330,3,2,25373,d
6331,3,4,32469,a
6332,3,2,33300,e
6333,3,4,14393,a
6334,3,3,46293,c
6335,3,2,46484,e
6336,3,2,7478,e
6337,3,3,17696,c
6338,3,2,34999,d
6339,3,2,40886,d
6340,3,3,5855,c
6341,3,3,20859,c
6342,3,2,37621,d
6343,3,4,30541,a
6344,3,2,36533,d
6345,3,4,42061,a
6346,3,3,50559,c
6347,3,4,35771,b
6348,3,3,45641,c
6349,3,4,38747,b
6350,3,4,38359,a
6351,3,3,21371,c
6352,3,4,20500,a
6353,3,3,27326,c
6354,3,2,29232,d
6355,3,4,34099,a
6356,3,2,30675,d
6357,3,4,29888,b
6358,3,4,31912,b
6359,3,2,51195,d
6360,3,4,27461,b
6361,3,2,3373,d
6362,3,3,34135,c
6363,3,4,44819,a
6364,3,3,49830,c
6365,3,4,50763,a
6366,3,2,40693,e
6367,3,4,3918,b
6368,3,2,45731,e
6369,3,4,25134,a
6370,3,3,23565,c
6371,3,3,35949,c
6372,3,4,27457,a
6373,3,2,48891,d
6374,3,3,21124,c
6375,3,4,36548,a
6376,3,2,32901,d
6377,3,3,48084,c
6378,3,3,47338,c
6379,3,4,44951,a
6380,3,3,47848,c
6381,3,3,51963,c
6382,3,3,20446,c
6383,3,2,16865,d
6384,3,2,8462,e
6385,3,4,43198,a
6386,3,3,34366,c
6387,3,3,16143,c
6388,3,3,47091,c
6389,3,4,22858,b
6390,3,3,27367,c
6391,3,4,15917,b
6392,3,2,52059,d
6393,3,4,16851,a
6394,3,4,46012,b
6395,3,4,23684,b
6396,3,2,24680,d
6397,3,3,52286,c
6398,3,4,33869,a
6399,3,3,42606,c
6400,3,3,12525,c
6401,3,3,38964,c
6402,3,2,49680,d
6403,3,4,49869,a
6404,3,2,35493,d
6405,3,4,51061,a
6406,3,4,10571,a
6407,3,2,1080,d
6408,3,4,12524,b
6409,3,3,51107,c
6410,3,4,28142,b
6411,3,2,36724,d
6412,3,2,49996,e
6413,3,2,51771,d
6414,3,2,19619,d
6415,3,3,46721,c
6416,3,3,46377,c
6417,3,4,20459,b
6418,3,4,50712,a
6419,3,3,22510,c
6420,3,2,36290,d
6421,3,4,39950,a
6422,3,4,15211,b
6423,3,3,16348,c
6424,3,4,22968,a
6425,3,4,34686,a
6426,3,4,32486,b
6427,3,2,42006,e
6428,3,4,38754,b
6429,3,4,50167,a
6430,3,4,19396,a
6431,3,4,18849,b
6432,3,2,14402,d
6433,3,2,9732,d
6434,3,2,48350,d
6435,3,2,42991,d
6436,3,3,10932,c
6437,3,2,25632,d
6438,3,2,47204,d
6439,3,2,37629,e
6440,3,4,48755,b
6441,3,4,30269,b
6442,3,2,40454,e
6443,3,3,39211,c
6444,3,2,35431,e
6445,3,4,51096,a
6446,3,2,43538,e
6447,3,3,32164,c
6448,3,3,33047,c
6449,3,4,37437,a
6450,3,4,34669,b
6451,3,4,26657,a
6452,3,2,2466,d
6453,3,3,16508,c
6454,3,4,44860,a
6455,3,3,42332,c
6456,3,2,16808,d
6457,3,3,36056,c
6458,3,2,39222,d
6459,3,4,47217,a
6460,3,2,5302,d
6461,3,4,20421,a
6462,3,4,4960,a
6463,3,4,22972,a
6464,3,2,51008,d
6465,3,2,7795,e
6466,3,3,46069,c
6467,3,3,25869,c
6468,3,2,45648,d
6469,3,3,28586,c
6470,3,3,46920,c
6471,3,2,46816,d
6472,3,3,28964,c
6473,3,4,47688,a
6474,3,4,25400,a
6475,3,2,34434,e
6476,3,2,18895,e
6477,3,3,22526,c
6478,3,4,28200,a
6479,3,3,36246,c
6480,3,3,51914,c
6481,3,2,28816,d
6482,3,3,45092,c
6483,3,4,35396,a
6484,3,2,24492,d
6485,3,4,38136,b
6486,3,4,37940,a
6487,3,2,37332,e
6488,3,3,37439,c
6489,3,2,20883,d
6490,3,3,319,c
6491,3,3,25548,c
6492,3,4,37213,a
6493,3,2,37044,d
6494,3,2,47666,d
6495,3,3,46128,c
6496,3,3,15483,c
6497,3,3,47895,c
6498,3,2,50507,d
6499,3,2,49938,d
6500,3,3,40388,c
6501,3,2,12299,d
6502,3,2,25445,d
6503,3,4,41375,a
6504,3,2,44747,d
6505,3,2,20443,d
6506,3,3,20414,c
6507,3,4,40202,b
6508,3,2,28646,d
6509,3,3,49498,c
6510,3,4,26191,b
6511,3,4,24525,a
6512,3,2,12849,e
6513,3,3,44949,c
6514,3,2,20128,e
6515,3,4,25515,a
6516,3,4,46056,b
6517,3,4,37994,b
6518,3,4,32206,a
6519,3,4,4338,a
6520,3,3,3399,c
6521,3,4,41683,b
6522,3,3,46379,c
6523,3,2,48257,e
6524,3,2,40050,d
6525,3,2,4595,d
6526,3,2,37017,d
6527,3,2,37295,d
6528,3,2,45188,e
6529,3,4,22358,b
6530,3,4,36494,b
6531,3,3,20236,c
6532,3,4,47365,a
6533,3,4,40340,b
6534,3,2,26642,d
6535,3,2,23029,d
6536,3,4,21216,b
6537,3,2,34404,e
6538,3,3,39495,c
6539,3,3,46708,c
6540,3,2,46678,e
6541,3,4,46604,a
6542,3,3,34061,c
6543,3,2,29252,d
6544,3,3,47569,c
6545,3,4,26023,a
6546,3,4,43203,a
6547,3,3,48549,c
6548,3,4,36991,a
6549,3,3,40428,c
6550,3,3,28169,c
6551,3,4,28776,a
6552,3,2,26277,d
6553,3,2,29167,e
6554,3,2,25695,e
6555,3,3,26357,c
6556,3,2,41700,d
6557,3,4,25187,b
6558,3,2,20982,e
6559,3,4,46897,b
6560,3,4,50433,b
6561,3,3,20177,c
6562,3,4,17182,a
6563,3,4,33234,a
6564,3,4,35839,a
6565,3,2,35942,d
6566,3,3,11158,c
6567,3,4,42284,a
6568,3,4,48149,b
6569,3,4,30470,a
6570,3,4,14944,a
6571,3,2,47888,e
6572,3,3,30748,c
6573,3,2,5452,e
6574,3,2,52341,d
6575,3,2,28132,e
6576,3,2,28818,d
6577,3,2,27140,d
6578,3,3,30189,c
6579,3,4,34931,a
6580,3,2,40048,d
6581,3,4,28224,a
6582,3,3,47825,c
6583,3,4,5361,b
6584,3,4,16350,b
6585,3,3,47591,c
6586,3,3,36199,c
6587,3,3,51075,c
6588,3,2,4687,e
6589,3,3,37086,c
6590,3,2,13193,e
6591,3,3,40740,c
6592,3,2,14080,e
6593,3,3,33736,c
6594,3,2,52084,e
6595,3,4,25185,b
6596,3,2,28460,e
6597,3,2,5776,d
6598,3,4,36160,a
6599,3,3,2465,c
6600,3,4,4934,b
6601,3,4,45896,b
6602,3,2,12977,d
6603,3,4,28140,a
6604,3,4,46672,a
6605,3,4,51398,a
6606,3,3,48651,c
6607,3,2,25937,d
6608,3,2,50095,e
6609,3,4,31239,b
6610,3,3,36099,c
6611,3,3,39858,c
6612,3,4,49697,b
6613,3,3,9144,c
6614,3,2,33328,d
6615,3,2,24310,d
6616,3,3,47856,c
6617,3,4,26350,a
6618,3,4,39447,b
6619,3,3,28536,c
6620,3,2,39823,d
6621,3,4,27676,a
6622,3,3,5385,c
6623,3,2,34320,d
6624,3,2,46733,d
6625,3,4,5166,a
6626,3,3,49458,c
6627,3,3,22166,c
6628,3,2,19841,e
6629,3,4,36976,a
6630,3,4,48772,b
6631,3,2,50738,e
6632,3,2,25315,d
6633,3,2,49417,d
6634,3,2,46510,e
6635,3,4,35668,a
6636,3,3,50980,c
6637,3,4,30722,a
6638,3,2,42137,d
6639,3,2,39149,d
6640,3,4,37114,b
6641,3,4,31610,a
6642,3,3,1656,c
6643,3,3,45080,c
6644,3,2,34571,e
6645,3,2,47906,e
6646,3,3,23458,c
6647,3,3,18957,c
6648,3,2,47457,d
6649,3,2,24105,d
6650,3,3,37561,c
6651,3,4,49990,b
6652,3,3,22336,c
6653,3,4,40229,b
6654,3,2,26799,e
6655,3,4,27101,b
6656,3,2,35944,d
6657,3,2,40441,d
6658,3,2,4398,d
6659,3,2,21039,d
6660,3,2,5132,d
6661,3,4,50895,a
6662,3,2,26992,d
6663,3,2,5691,e
6664,3,2,30950,d
6665,3,2,21094,d
6666,3,4,42897,a
6667,3,4,49301,a
6668,3,4,2698,b
6669,3,3,25456,c
6670,3,2,27987,d
6671,3,4,28692,a
6672,3,4,22275,a
6673,3,4,46770,b
6674,3,2,37174,d
6675,3,3,23740,c
6676,3,2,40191,d
6677,3,4,22817,a
6678,3,3,51735,c
6679,3,2,24345,d
6680,3,3,5008,c
6681,3,2,51777,d
6682,3,4,47478,a
6683,3,4,27241,b
6684,3,2,37230,d
6685,3,4,32061,b
6686,3,2,46371,d
6687,3,2,21932,e
6688,3,2,48825,d
6689,3,3,39431,c
6690,3,3,22480,c
6691,3,2,18205,e
6692,3,4,21302,b
6693,3,4,27485,a
6694,3,2,44237,d
6695,3,3,27205,c
6696,3,2,34312,e
6697,3,4,17382,a
6698,3,4,27318,b
6699,3,2,32258,e
6700,3,4,23545,b
6701,3,2,36465,d
6702,3,4,29877,a
6703,3,4,27990,b
6704,3,3,46412,c
6705,3,4,45914,a
6706,3,3,35395,c
6707,3,2,3957,e
6708,3,4,19146,a
6709,3,4,30647,b
6710,3,2,16284,d
6711,3,2,32005,d
6712,3,2,12401,e
6713,3,3,30848,c
6714,3,3,5796,c
6715,3,2,4321,e
6716,3,3,15001,c
6717,3,3,15239,c
6718,3,4,51519,b
6719,3,2,40841,d
6720,3,2,32145,e
6721,3,2,33612,e
6722,3,4,20217,a
6723,3,2,15819,e
6724,3,2,50204,e
6725,3,4,33847,a
6726,3,4,37307,b
6727,3,2,36945,d
6728,3,4,27417,a
6729,3,3,14969,c
6730,3,2,6201,d
6731,3,4,15,a
6732,3,3,39329,c
6733,3,4,23812,b
6734,3,4,34119,b
6735,3,4,36211,b
6736,3,4,2081,a
6737,3,4,47971,b
6738,3,2,17853,d
6739,3,2,49820,e
6740,3,4,26413,b
6741,3,4,15627,b
6742,3,2,48346,d
6743,3,3,28833,c
6744,3,3,28485,c
6745,3,2,43018,d
6746,3,4,44988,b
6747,3,3,43763,c
6748,3,2,33560,d
6749,3,4,49499,a
6750,3,3,12881,c
6751,3,2,49693,d
6752,3,4,30687,b
6753,3,4,25473,b
6754,3,2,28063,e
6755,3,4,45892,b
6756,3,4,42056,b
6757,3,2,16031,d
6758,3,2,49004,d
6759,3,3,20926,c
6760,3,2,27514,d
6761,3,3,52244,c
6762,3,3,30245,c
6763,3,3,12129,c
6764,3,4,49696,b
6765,3,2,8507,e
6766,3,3,12273,c
6767,3,2,49953,d
6768,3,2,1752,d
6769,3,4,3862,b
6770,3,3,41653,c
6771,3,2,3921,d
6772,3,4,35113,b
6773,3,4,45096,b
6774,3,2,47128,d
6775,3,3,43383,c
6776,3,2,5202,e
6777,3,4,34461,b
6778,3,2,51595,d
6779,3,2,2102,d
6780,3,3,36537,c
6781,3,2,44103,d
6782,3,4,38295,a
6783,3,2,51575,d
6784,3,3,36660,c
6785,3,2,30907,d
6786,3,2,29934,d
6787,3,3,51340,c
6788,3,2,28147,d
6789,3,3,38456,c
6790,3,3,35038,c
6791,3,2,4115,d
6792,3,2,49390,d
6793,3,4,23244,a
6794,3,2,23835,d
6795,3,3,30508,c
6796,3,2,30979,d
6797,3,2,37650,d
6798,3,3,5678,c
6799,3,3,16008,c
6800,3,4,51514,b
6801,3,2,34772,e
6802,3,2,23713,d
6803,3,3,4340,c
6804,3,2,5758,d
6805,3,4,32341,a
6806,3,4,50628,b
6807,3,4,5837,a
6808,3,3,30839,c
6809,3,4,15353,b
6810,3,3,37911,c
6811,3,2,1606,d
6812,3,3,42106,c
6813,3,2,21872,e
6814,3,2,30562,e
6815,3,4,36289,a
6816,3,2,4049,d
6817,3,2,640,d
6818,3,2,26038,d
6819,3,3,34141,c
6820,3,2,5398,e
6821,3,4,33062,b
6822,3,4,29994,a
6823,3,3,50994,c
6824,3,3,7269,c
6825,3,3,16818,c
6826,3,4,46647,a
6827,3,2,50061,d
6828,3,3,45929,c
6829,3,4,35549,a
6830,3,4,27089,a
6831,3,3,20278,c
6832,3,2,25627,e
6833,3,2,23365,d
6834,3,4,11894,b
6835,3,2,51255,d
6836,3,4,42614,a
6837,3,4,2391,a
6838,3,4,41969,b
6839,3,3,38265,c
6840,3,2,22646,e
6841,3,3,32928,c
6842,3,4,16217,b
6843,3,3,18051,c
6844,3,2,26086,e
6845,3,2,6033,d
6846,3,2,13277,e
6847,3,2,35843,d
6848,3,3,48327,c
6849,3,2,22555,e
6850,3,2,29326,d
6851,3,4,28606,b
6852,3,4,15721,a
6853,3,3,1806,c
6854,3,2,20155,e
6855,3,3,45604,c
6856,3,3,3739,c
6857,3,2,15637,e
6858,3,2,18432,e
6859,3,4,51135,a
6860,3,2,9229,e
6861,3,4,51162,b
6862,3,2,19926,d
6863,3,4,14392,a
6864,3,3,4349,c
6865,3,4,47167,b
6866,3,2,25578,e
6867,3,2,5310,e
6868,3,4,32546,a
6869,3,3,306,c
6870,3,4,41643,b
6871,3,3,14205,c
6872,3,2,39716,e
6873,3,3,48176,c
6874,3,4,2509,a
6875,3,3,40123,c
6876,3,2,28930,e
6877,3,2,21044,d
6878,3,4,22469,b
6879,3,3,46203,c
6880,3,2,47637,e
6881,3,3,18511,c
6882,3,4,51060,b
6883,3,2,45612,d
6884,3,2,42268,d
6885,3,3,47860,c
6886,3,4,49658,b
6887,3,3,41634,c
6888,3,3,50130,c
6889,3,4,28898,b
6890,3,3,50796,c
6891,3,2,32833,d
6892,3,4,41098,b
6893,3,4,6036,a
6894,3,4,45375,b
6895,3,3,25967,c
6896,3,2,13457,d
6897,3,4,1031,a
6898,3,4,32799,a
6899,3,4,22545,b
6900,3,4,45083,b
6901,3,4,41759,a
6902,3,3,28712,c
6903,3,2,46043,d
6904,3,3,28503,c
6905,3,3,45639,c
6906,3,4,7419,b
6907,3,4,23329,b
6908,3,2,35528,d
6909,3,3,26966,c
6910,3,2,44303,e
6911,3,2,46478,e
6912,3,3,24656,c
6913,3,3,16645,c
6914,3,4,43704,a
6915,3,2,40423,e
6916,3,2,28675,d
6917,3,3,44003,c
6918,3,4,33147,a
6919,3,3,25556,c
6920,3,3,9227,c
6921,3,3,49118,c
6922,3,2,48915,d
6923,3,2,17426,d
6924,3,2,41529,e
6925,3,4,22991,a
6926,3,3,40598,c
6927,3,3,27248,c
6928,3,4,49870,a
6929,3,2,47067,d
6930,3,3,17400,c
6931,3,4,32554,a
6932,3,4,49632,b
6933,3,2,46490,d
6934,3,3,51002,c
6935,3,4,43161,a
6936,3,3,26648,c
6937,3,2,28741,d
6938,3,4,47145,a
6939,3,2,5775,d
6940,3,2,4339,d
6941,3,4,45804,b
6942,3,2,21327,d
6943,3,3,46237,c
6944,3,3,2715,c
6945,3,2,47814,d
6946,3,4,40592,b
6947,3,2,20983,e
6948,3,4,4870,b
6949,3,4,24831,b
6950,3,4,30054,a
6951,3,3,47647,c
6952,3,3,8828,c
6953,3,2,590,e
6954,3,4,27394,a
6955,3,4,24524,a
6956,3,2,22610,d
6957,3,4,3924,a
6958,3,3,49675,c
6959,3,2,46062,d
6960,3,3,37879,c
6961,3,2,21206,d
6962,3,4,26605,b
6963,3,2,35054,e
6964,3,4,26658,a
6965,3,2,38766,e
6966,3,4,919,a
6967,3,4,18030,a
6968,3,2,12910,e
6969,3,4,16862,b
6970,3,3,31674,c
6971,3,4,29500,a
6972,3,3,44857,c
6973,3,2,47581,d
6974,3,3,1662,c
6975,3,2,19910,d
6976,3,2,1534,d
6977,3,2,23170,d
6978,3,3,42607,c
6979,3,4,23677,b
6980,3,2,24409,e
6981,3,2,51925,d
6982,3,3,19111,c
6983,3,3,25044,c
6984,3,2,39925,d
6985,3,4,40234,b
6986,3,4,32197,a
6987,3,2,23801,d
6988,3,2,25804,e
6989,3,3,30120,c
6990,3,2,48313,d
6991,3,3,24834,c
6992,3,2,51274,d
6993,3,4,27691,b
6994,3,2,32169,d
6995,3,4,31300,b
6996,3,3,41934,c
6997,3,4,36994,a
6998,3,4,42060,a
6999,3,3,50589,c
7000,3,3,30824,c
7001,3,4,3852,a
7002,3,4,27426,b
7003,3,2,38377,d
7004,3,4,35115,a
7005,3,2,30937,e
7006,3,2,3588,d
7007,3,4,24296,b
7008,3,4,36684,b
7009,3,2,36279,d
7010,3,4,1511,b
7011,3,4,46579,a
7012,3,2,45561,d
7013,3,4,11640,a
7014,3,2,26825,d
7015,3,2,12021,d
7016,3,3,47028,c
7017,3,3,44886,c
7018,3,2,40226,e
7019,3,4,17111,b
7020,3,4,47363,b
7021,3,3,32549,c
7022,3,4,45579,a
7023,3,2,37228,d
7024,3,2,15956,d
7025,3,4,47357,b
7026,3,3,11756,c
7027,3,3,16603,c
7028,3,2,39882,e
7029,3,4,44837,a
7030,3,4,32552,a
7031,3,2,22671,d
7032,3,4,20277,a
7033,3,2,50789,e
7034,3,2,4011,d
7035,3,2,28812,e
7036,3,3,44877,c
7037,3,3,30507,c
7038,3,2,40991,e
7039,3,3,8870,c
7040,3,3,16995,c
7041,3,4,35335,b
7042,3,4,22297,a
7043,3,2,4892,d
7044,3,2,48209,d
7045,3,2,28528,d
7046,3,2,17507,d
7047,3,4,50924,a
7048,3,4,21168,a
7049,3,3,9511,c
7050,3,2,36685,d
7051,3,3,27938,c
7052,3,4,51399,a
7053,3,4,8006,a
7054,3,2,47823,e
7055,3,2,20832,d
7056,3,4,23944,b
7057,3,3,34378,c
7058,3,3,35243,c
7059,3,4,27152,b
7060,3,4,39088,a
7061,3,3,24475,c
7062,3,3,47557,c
7063,3,2,13787,d
7064,3,3,47210,c
7065,3,4,4382,b
7066,3,4,35614,b
7067,3,3,642,c
7068,3,4,20212,a
7069,3,3,49041,c
7070,3,2,26870,e
7071,3,4,16014,b
7072,3,3,2041,c
7073,3,2,31797,d
7074,3,4,22831,a
7075,3,3,31655,c
7076,3,4,50160,b
7077,3,3,23236,c
7078,3,4,9617,a
7079,3,2,19796,e
7080,3,4,42962,b
7081,3,3,33648,c
7082,3,3,16871,c
7083,3,4,25328,b
7084,3,4,34809,a
7085,3,4,26743,a
7086,3,3,34018,c
7087,3,2,5050,d
7088,3,2,44127,d
7089,3,3,28662,c
7090,3,2,49050,e
7091,3,2,4019,d
7092,3,2,32393,d
7093,3,3,51084,c
7094,3,4,49891,b
7095,3,4,48982,a
7096,3,2,30911,e
7097,3,2,45560,d
7098,3,4,32165,a
7099,3,2,28270,e
7100,3,4,21709,a
7101,3,2,26695,d
7102,3,4,19136,b
7103,3,4,3793,b
7104,3,2,51259,d
7105,3,2,16574,e
7106,3,2,50987,d
7107,3,3,30820,c
7108,3,3,50668,c
7109,3,4,33954,b
7110,3,3,36386,c
7111,3,3,1892,c
7112,3,4,35352,b
7113,3,3,30652,c
7114,3,2,51307,d
7115,3,2,34289,d
7116,3,3,34372,c
7117,3,2,13724,d
7118,3,2,30400,d
7119,3,3,17086,c
7120,3,2,4214,d
7121,3,3,40865,c
7122,3,4,40452,b
7123,3,4,2825,b
7124,3,4,17067,a
7125,3,4,18828,b
7126,3,4,49550,b
7127,3,4,24093,b
7128,3,3,39074,c
7129,3,2,50970,e
7130,3,4,34071,a
7131,3,2,28585,d
7132,3,3,4409,c
7133,3,4,13044,b
7134,3,3,5711,c
7135,3,2,2408,e
7136,3,4,27435,b
7137,3,2,49129,d
7138,3,4,39092,a
7139,3,3,3945,c
7140,3,3,22239,c
7141,3,4,2537,b
7142,3,4,36044,a
7143,3,4,35196,b
7144,3,4,22267,a
7145,3,3,22236,c
7146,3,2,36000,d
7147,3,2,16550,e
7148,3,4,5766,b
7149,3,2,33618,d
7150,3,2,25747,d
7151,3,4,5304,a
7152,3,2,46131,e
7153,3,2,46481,d
7154,3,4,35650,a
7155,3,4,51565,b
7156,3,4,37252,a
7157,3,3,35232,c
7158,3,4,47469,a
7159,3,3,52234,c
7160,3,3,44794,c
7161,3,4,48752,a
7162,3,3,21063,c
7163,3,3,18401,c
7164,3,4,25462,a
7165,3,3,25299,c
7166,3,4,49913,a
7167,3,3,1217,c
7168,3,4,18603,b
7169,3,3,33794,c
7170,3,2,20699,d
7171,3,4,17860,b
7172,3,2,3058,d
7173,3,2,24946,d
7174,3,2,50084,d
7175,3,4,47605,a
7176,3,3,6608,c
7177,3,2,4326,d
7178,3,4,30182,a
7179,3,2,41499,e
7180,3,3,35544,c
7181,3,2,33210,d
7182,3,4,46888,b
7183,3,4,3137,b
7184,3,3,30918,c
7185,3,2,47174,d
7186,3,3,24013,c
7187,3,2,40028,d
7188,3,4,43619,b
7189,3,4,42324,a
7190,3,4,11762,b
7191,3,4,47436,b
7192,3,2,50633,d
7193,3,4,5112,b
7194,3,3,49606,c
7195,3,4,33292,b
7196,3,2,35510,e
7197,3,2,42729,e
7198,3,3,2169,c
7199,3,2,32423,d
7200,3,2,1655,d
7201,3,2,32021,e
7202,3,3,38539,c
7203,3,4,40645,a
7204,3,3,20306,c
7205,3,2,26712,d
7206,3,4,49199,b
7207,3,4,28698,a
7208,3,4,22269,b
7209,3,3,3882,c
7210,3,4,35922,a
7211,3,4,34354,b
7212,3,2,19490,e
7213,3,2,23782,d
7214,3,2,22579,d
7215,3,4,45366,a
7216,3,2,47728,e
7217,3,4,49648,a
7218,3,4,4847,a
7219,3,3,31922,c
7220,3,4,36979,a
7221,3,3,45011,c
7222,3,4,21708,a
7223,3,2,42598,d
7224,3,4,33497,b
7225,3,4,45448,a
7226,3,4,35988,a
7227,3,2,12497,d
7228,3,2,51906,d
7229,3,2,27398,d
7230,3,4,5270,a
7231,3,2,41805,d
7232,3,4,29132,b
7233,3,3,52052,c
7234,3,4,29130,b
7235,3,4,37257,b
7236,3,2,39831,d
7237,3,4,36217,b
7238,3,3,25780,c
7239,3,2,51524,e
7240,3,4,30646,b
7241,3,4,37413,b
7242,3,4,37172,b
7243,3,3,33988,c
7244,3,3,40182,c
7245,3,3,23549,c
7246,3,3,36664,c
7247,3,2,33882,d
7248,3,4,33636,a
7249,3,4,46661,b
7250,3,4,24530,a
7251,3,3,51256,c
7252,3,3,17379,c
7253,3,2,2999,d
7254,3,3,15305,c
7255,3,4,32054,b
7256,3,2,20436,d
7257,3,4,20402,b
7258,3,2,13959,e
7259,3,2,45969,e
7260,3,3,42405,c
7261,3,3,39595,c
7262,3,4,20229,b
